row_id,category,product_type,mounting,sku,is_pricing_rule,price,currency,dimensions_raw,length_mm,width_mm,height_mm,diameter_mm,depth_mm,dims_source,power_w,power_w_per_m,power_w_options,power_w_per_m_options,lumen,ip_rating,cct_k,cct_k_min,cct_k_max,cct_placeholder,voltage_min_v,voltage_max_v,voltage_type,frequency_min_hz,frequency_max_hz,constant_voltage_v,beam_deg,beam_source,dimming,note,search_text,sku_occurrence,sku_key,missing_fields,has_missing_fields
1074,LED EMERGENCY BULKHEAD,led_emergency,,NSL-WML-355-4W-SMD-NS-XXK-IP65,False,165.0,,355x100x55,355.0,100.0,55.0,,,dimensions_raw,4.0,,,,,IP65,,,,XXK,,,,,,,,,,,LED EMERGENCY BULKHEAD | NSL-WML-355-4W-SMD-NS-XXK-IP65 | 355x100x55 | 4 | 165.0 | IP65,1,NSL-WML-355-4W-SMD-NS-XXK-IP65,lumen;voltage,True
1075,LED EMERGENCY BULKHEAD,led_emergency,,NSL-WML-355-4W-SMD-NS-XXK-IP65-EM,False,215.0,,355x100x55,355.0,100.0,55.0,,,dimensions_raw,4.0,,,,,IP65,,,,XXK,,,,,,,,,,,LED EMERGENCY BULKHEAD | NSL-WML-355-4W-SMD-NS-XXK-IP65-EM | 355x100x55 | 4 | 215.0 | IP65,1,NSL-WML-355-4W-SMD-NS-XXK-IP65-EM,lumen;voltage,True
1079,LED MIRROR LIGHT,led_mirror,,NSL-MROR-600-11W-XXK-SMD-ZY-IP54,False,176.0,,W60 L120,,,,,,,11.0,,,,1320.0,IP54,,,,XXK,,,,,,,,,,,LED MIRROR LIGHT | NSL-MROR-600-11W-XXK-SMD-ZY-IP54 | W60 L120 | 11 | 1320 | 176.0 | IP54,1,NSL-MROR-600-11W-XXK-SMD-ZY-IP54,voltage,True
1080,LED MIRROR LIGHT,led_mirror,,NSL-MROR-600-22W-XXK-SMD-ZY-IP54,False,210.0,,W60 L120,,,,,,,22.0,,,,2640.0,IP54,,,,XXK,,,,,,,,,,,LED MIRROR LIGHT | NSL-MROR-600-22W-XXK-SMD-ZY-IP54 | W60 L120 | 22 | 2640 | 210.0 | IP54,1,NSL-MROR-600-22W-XXK-SMD-ZY-IP54,voltage,True
1086,LED STREET LIGHT S,street_light,,NSL-STLS-CHIP-50W-XXK-SMD-TD-CN-IP65,False,380.0,,,,,,,,,50.0,,,,,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT S | NSL-STLS-CHIP-50W-XXK-SMD-TD-CN-IP65 | 380.0 | IP65,1,NSL-STLS-CHIP-50W-XXK-SMD-TD-CN-IP65,dimensions;lumen;voltage,True
1087,LED STREET LIGHT S,street_light,,NSL-STLS-CHIP-50W-XXK-SMD-PH-CN-IP65,False,380.0,,,,,,,,,50.0,,,,,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT S | NSL-STLS-CHIP-50W-XXK-SMD-PH-CN-IP65 | 380.0 | IP65,1,NSL-STLS-CHIP-50W-XXK-SMD-PH-CN-IP65,dimensions;lumen;voltage,True
1088,LED STREET LIGHT S,street_light,,NSL-STLS-CHIP-100W-XXK-SMD-TD-CN-IP65,False,520.0,,,,,,,,,100.0,,,,,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT S | NSL-STLS-CHIP-100W-XXK-SMD-TD-CN-IP65 | 520.0 | IP65,1,NSL-STLS-CHIP-100W-XXK-SMD-TD-CN-IP65,dimensions;lumen;voltage,True
1089,LED STREET LIGHT S,street_light,,NSL-STLS-CHIP-100W-XXK-SMD-PH-CN-IP65,False,520.0,,,,,,,,,100.0,,,,,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT S | NSL-STLS-CHIP-100W-XXK-SMD-PH-CN-IP65 | 520.0 | IP65,1,NSL-STLS-CHIP-100W-XXK-SMD-PH-CN-IP65,dimensions;lumen;voltage,True
1090,LED STREET LIGHT S,street_light,,NSL-STLS-50W-XXK-SMD-TD-CN-IP65,False,450.0,,L395 W292 H75,395.0,292.0,75.0,,,dimensions_raw,50.0,,,,5500.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT S | NSL-STLS-50W-XXK-SMD-TD-CN-IP65 | L395 W292 H75 | 50 | 5500 | 450.0 | IP65,1,NSL-STLS-50W-XXK-SMD-TD-CN-IP65,voltage,True
1091,LED STREET LIGHT S,street_light,,NSL-STLS-50W-XXK-SMD-PH-CN-IP65,False,450.0,,L395 W292 H75,395.0,292.0,75.0,,,dimensions_raw,50.0,,,,5500.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT S | NSL-STLS-50W-XXK-SMD-PH-CN-IP65 | L395 W292 H75 | 50 | 5500 | 450.0 | IP65,1,NSL-STLS-50W-XXK-SMD-PH-CN-IP65,voltage,True
1092,LED STREET LIGHT S,street_light,,NSL-STLS-100W-XXK-SMD-TD-CN-IP65,False,650.0,,L480 W292 H76,480.0,292.0,76.0,,,dimensions_raw,100.0,,,,11000.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT S | NSL-STLS-100W-XXK-SMD-TD-CN-IP65 | L480 W292 H76 | 100 | 11000 | 650.0 | IP65,1,NSL-STLS-100W-XXK-SMD-TD-CN-IP65,voltage,True
1093,LED STREET LIGHT S,street_light,,NSL-STLS-100W-XXK-SMD-PH-CN-IP65,False,650.0,,L480 W292 H76,480.0,292.0,76.0,,,dimensions_raw,100.0,,,,11000.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT S | NSL-STLS-100W-XXK-SMD-PH-CN-IP65 | L480 W292 H76 | 100 | 11000 | 650.0 | IP65,1,NSL-STLS-100W-XXK-SMD-PH-CN-IP65,voltage,True
1094,LED STREET LIGHT S,street_light,,NSL-STLS-150W-XXK-SMD-TD-CN-IP65,False,750.0,,L575 W292 H77,575.0,292.0,77.0,,,dimensions_raw,150.0,,,,16500.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT S | NSL-STLS-150W-XXK-SMD-TD-CN-IP65 | L575 W292 H77 | 150 | 16500 | 750.0 | IP65,1,NSL-STLS-150W-XXK-SMD-TD-CN-IP65,voltage,True
1095,LED STREET LIGHT S,street_light,,NSL-STLS-150W-XXK-SMD-PH-CN-IP65,False,750.0,,L575 W292 H77,575.0,292.0,77.0,,,dimensions_raw,150.0,,,,16500.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT S | NSL-STLS-150W-XXK-SMD-PH-CN-IP65 | L575 W292 H77 | 150 | 16500 | 750.0 | IP65,1,NSL-STLS-150W-XXK-SMD-PH-CN-IP65,voltage,True
1096,LED STREET LIGHT S,street_light,,NSL-STLS-200W-XXK-SMD-TD-CN-IP65,False,900.0,,L660 W292 H78,660.0,292.0,78.0,,,dimensions_raw,200.0,,,,22000.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT S | NSL-STLS-200W-XXK-SMD-TD-CN-IP65 | L660 W292 H78 | 200 | 22000 | 900.0 | IP65,1,NSL-STLS-200W-XXK-SMD-TD-CN-IP65,voltage,True
1097,LED STREET LIGHT S,street_light,,NSL-STLS-200W-XXK-SMD-PH-CN-IP65,False,900.0,,L660 W292 H78,660.0,292.0,78.0,,,dimensions_raw,200.0,,,,22000.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT S | NSL-STLS-200W-XXK-SMD-PH-CN-IP65 | L660 W292 H78 | 200 | 22000 | 900.0 | IP65,1,NSL-STLS-200W-XXK-SMD-PH-CN-IP65,voltage,True
1098,LED STREET LIGHT S,street_light,,NSL-STLS-250W-XXK-SMD-TD-CN-IP65,False,1100.0,,L755 W292 H79,755.0,292.0,79.0,,,dimensions_raw,250.0,,,,27500.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT S | NSL-STLS-250W-XXK-SMD-TD-CN-IP65 | L755 W292 H79 | 250 | 27500 | 1100.0 | IP65,1,NSL-STLS-250W-XXK-SMD-TD-CN-IP65,voltage,True
1099,LED STREET LIGHT S,street_light,,NSL-STLS-250W-XXK-SMD-PH-CN-IP65,False,1100.0,,L755 W292 H79,755.0,292.0,79.0,,,dimensions_raw,250.0,,,,27500.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT S | NSL-STLS-250W-XXK-SMD-PH-CN-IP65 | L755 W292 H79 | 250 | 27500 | 1100.0 | IP65,1,NSL-STLS-250W-XXK-SMD-PH-CN-IP65,voltage,True
1100,LED STREET LIGHT S,street_light,,NSL-STLS-300W-XXK-SMD-TD-CN-IP65,False,1200.0,,L840 W292 H71,840.0,292.0,71.0,,,dimensions_raw,300.0,,,,33000.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT S | NSL-STLS-300W-XXK-SMD-TD-CN-IP65 | L840 W292 H71 | 300 | 33000 | 1200.0 | IP65,1,NSL-STLS-300W-XXK-SMD-TD-CN-IP65,voltage,True
1101,LED STREET LIGHT S,street_light,,NSL-STLS-300W-XXK-SMD-PH-CN-IP65,False,1200.0,,L840 W292 H71,840.0,292.0,71.0,,,dimensions_raw,300.0,,,,33000.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT S | NSL-STLS-300W-XXK-SMD-PH-CN-IP65 | L840 W292 H71 | 300 | 33000 | 1200.0 | IP65,1,NSL-STLS-300W-XXK-SMD-PH-CN-IP65,voltage,True
1102,LED STREET LIGHT S,street_light,,NSL-STLS-350W-XXK-SMD-TD-CN-IP65,False,1400.0,,L935 W292 H71,935.0,292.0,71.0,,,dimensions_raw,350.0,,,,38500.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT S | NSL-STLS-350W-XXK-SMD-TD-CN-IP65 | L935 W292 H71 | 350 | 38500 | 1400.0 | IP65,1,NSL-STLS-350W-XXK-SMD-TD-CN-IP65,voltage,True
1103,LED STREET LIGHT S,street_light,,NSL-STLS-400W-XXK-SMD-TD-CN-IP65,False,1600.0,,L1020 W292 H71,1020.0,292.0,71.0,,,dimensions_raw,400.0,,,,44000.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT S | NSL-STLS-400W-XXK-SMD-TD-CN-IP65 | L1020 W292 H71 | 400 | 44000 | 1600.0 | IP65,1,NSL-STLS-400W-XXK-SMD-TD-CN-IP65,voltage,True
1104,LED STREET LIGHT S,street_light,,DALI,True,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,DALI,اضافة 200 ريال لكل 150 واط,LED STREET LIGHT S | DALI | 200.0 | اضافة 200 ريال لكل 150 واط | DALI,3,DALI__3,dimensions;power;lumen;ip_rating;cct;voltage,True
1108,LED STREET LIGHT T,street_light,,NSL-STLT-50W-XXK-SMD-NS-CN-IP65,False,500.0,,L290 W190 H55,290.0,190.0,55.0,,,dimensions_raw,50.0,,,,5500.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT T | NSL-STLT-50W-XXK-SMD-NS-CN-IP65 | L290 W190 H55 | 50 | 5500 | 500.0 | IP65,1,NSL-STLT-50W-XXK-SMD-NS-CN-IP65,voltage,True
1109,LED STREET LIGHT T,street_light,,NSL-STLT-100W-XXK-SMD-TD-CN-IP65,False,700.0,,L415 W235 H90,415.0,235.0,90.0,,,dimensions_raw,100.0,,,,11000.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT T | NSL-STLT-100W-XXK-SMD-TD-CN-IP65 | L415 W235 H90 | 100 | 11000 | 700.0 | IP65,1,NSL-STLT-100W-XXK-SMD-TD-CN-IP65,voltage,True
1110,LED STREET LIGHT T,street_light,,NSL-STLT-100W-XXK-SMD-PH-CN-IP65,False,700.0,,L415 W235 H90,415.0,235.0,90.0,,,dimensions_raw,100.0,,,,11000.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT T | NSL-STLT-100W-XXK-SMD-PH-CN-IP65 | L415 W235 H90 | 100 | 11000 | 700.0 | IP65,1,NSL-STLT-100W-XXK-SMD-PH-CN-IP65,voltage,True
1111,LED STREET LIGHT T,street_light,,NSL-STLT-150W-XXK-SMD-TD-CN-IP65,False,950.0,,L555 W310 H95,555.0,310.0,95.0,,,dimensions_raw,150.0,,,,16500.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT T | NSL-STLT-150W-XXK-SMD-TD-CN-IP65 | L555 W310 H95 | 150 | 16500 | 950.0 | IP65,1,NSL-STLT-150W-XXK-SMD-TD-CN-IP65,voltage,True
1112,LED STREET LIGHT T,street_light,,NSL-STLT-150W-XXK-SMD-PH-CN-IP65,False,950.0,,L555 W310 H95,555.0,310.0,95.0,,,dimensions_raw,150.0,,,,16500.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT T | NSL-STLT-150W-XXK-SMD-PH-CN-IP65 | L555 W310 H95 | 150 | 16500 | 950.0 | IP65,1,NSL-STLT-150W-XXK-SMD-PH-CN-IP65,voltage,True
1113,LED STREET LIGHT T,street_light,,NSL-STLT-200W-XXK-SMD-TD-CN-IP65,False,1100.0,,L555 W310 H95,555.0,310.0,95.0,,,dimensions_raw,200.0,,,,22000.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT T | NSL-STLT-200W-XXK-SMD-TD-CN-IP65 | L555 W310 H95 | 200 | 22000 | 1100.0 | IP65,1,NSL-STLT-200W-XXK-SMD-TD-CN-IP65,voltage,True
1114,LED STREET LIGHT T,street_light,,NSL-STLT-200W-XXK-SMD-PH-CN-IP65,False,1100.0,,L555 W310 H95,555.0,310.0,95.0,,,dimensions_raw,200.0,,,,22000.0,IP65,,,,XXK,,,,,,,,,,,LED STREET LIGHT T | NSL-STLT-200W-XXK-SMD-PH-CN-IP65 | L555 W310 H95 | 200 | 22000 | 1100.0 | IP65,1,NSL-STLT-200W-XXK-SMD-PH-CN-IP65,voltage,True
1115,LED STREET LIGHT T,street_light,,DALI,True,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,DALI,اضافة 200 ريال,LED STREET LIGHT T | DALI | 200.0 | اضافة 200 ريال | DALI,4,DALI__4,dimensions;power;lumen;ip_rating;cct;voltage,True
1119,LED HIGH BAY S,high_bay,,NSL-HBS-XD-100W-XXK-SMD-TD-CN-IP65,False,605.0,,D 420 H 223,,,223.0,420.0,,dimensions_raw,100.0,,,,11000.0,IP65,,,,XXK,,,,,,,,,,,LED HIGH BAY S | NSL-HBS-XD-100W-XXK-SMD-TD-CN-IP65 | D 420 H 223 | 100 | 11000 | 605.0 | IP65,1,NSL-HBS-XD-100W-XXK-SMD-TD-CN-IP65,voltage,True
1120,LED HIGH BAY S,high_bay,,NSL-HBS-XD-100W-XXK-SMD-PH-CN-IP65,False,605.0,,D 420 H 223,,,223.0,420.0,,dimensions_raw,100.0,,,,11000.0,IP65,,,,XXK,,,,,,,,,,,LED HIGH BAY S | NSL-HBS-XD-100W-XXK-SMD-PH-CN-IP65 | D 420 H 223 | 100 | 11000 | 605.0 | IP65,1,NSL-HBS-XD-100W-XXK-SMD-PH-CN-IP65,voltage,True
1121,LED HIGH BAY S,high_bay,,NSL-HBS-XD-150W-XXK-SMD-TD-CN-IP65,False,715.0,,D 450 H 250,,,250.0,450.0,,dimensions_raw,150.0,,,,16500.0,IP65,,,,XXK,,,,,,,,,,,LED HIGH BAY S | NSL-HBS-XD-150W-XXK-SMD-TD-CN-IP65 | D 450 H 250 | 150 | 16500 | 715.0 | IP65,1,NSL-HBS-XD-150W-XXK-SMD-TD-CN-IP65,voltage,True
1122,LED HIGH BAY S,high_bay,,NSL-HBS-XD-150W-XXK-SMD-PH-CN-IP65,False,715.0,,D 450 H 250,,,250.0,450.0,,dimensions_raw,150.0,,,,16500.0,IP65,,,,XXK,,,,,,,,,,,LED HIGH BAY S | NSL-HBS-XD-150W-XXK-SMD-PH-CN-IP65 | D 450 H 250 | 150 | 16500 | 715.0 | IP65,1,NSL-HBS-XD-150W-XXK-SMD-PH-CN-IP65,voltage,True
1123,LED HIGH BAY S,high_bay,,DALI,True,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,DALI,اضافة 200 ريال,LED HIGH BAY S | DALI | 200.0 | اضافة 200 ريال | DALI,5,DALI__5,dimensions;power;lumen;ip_rating;cct;voltage,True
1127,LED HIGH BAY T,high_bay,,NSL-HBT-XXD-100W-XXK-SMD-PH-CN-IP65,False,440.0,,D 300 H 188,,,188.0,300.0,,dimensions_raw,100.0,,,,11000.0,IP65,,,,XXK,,,,,,,,,,,LED HIGH BAY T | NSL-HBT-XXD-100W-XXK-SMD-PH-CN-IP65 | D 300 H 188 | 100 | 11000 | 440.0 | IP65,1,NSL-HBT-XXD-100W-XXK-SMD-PH-CN-IP65,voltage,True
1128,LED HIGH BAY T,high_bay,,NSL-HBT-XXD-100W-XXK-SMD-TR-CN-IP65,False,440.0,,D 300 H 188,,,188.0,300.0,,dimensions_raw,100.0,,,,11000.0,IP65,,,,XXK,,,,,,,,,,,LED HIGH BAY T | NSL-HBT-XXD-100W-XXK-SMD-TR-CN-IP65 | D 300 H 188 | 100 | 11000 | 440.0 | IP65,1,NSL-HBT-XXD-100W-XXK-SMD-TR-CN-IP65,voltage,True
1129,LED HIGH BAY T,high_bay,,DALI,True,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,DALI,اضافة 200 ريال,LED HIGH BAY T | DALI | 200.0 | اضافة 200 ريال | DALI,6,DALI__6,dimensions;power;lumen;ip_rating;cct;voltage,True
1133,LED LIGHT UNDER CANOPY S,canopy_light,,NSL-UCAN-V1-50W-XXK-SMD-TD-CN-IP65,False,605.0,,L 285 W 95,,,,,,,50.0,,,,5500.0,IP65,,,,XXK,,,,,,,,,,,LED LIGHT UNDER CANOPY S | NSL-UCAN-V1-50W-XXK-SMD-TD-CN-IP65 | L 285 W 95 | 50 | 5500 | 605.0 | IP65,1,NSL-UCAN-V1-50W-XXK-SMD-TD-CN-IP65,voltage,True
1134,LED LIGHT UNDER CANOPY S,canopy_light,,NSL-UCAN-V1-50W-XXK-SMD-PH-CN-IP65,False,605.0,,L 285 W 95,,,,,,,50.0,,,,5500.0,IP65,,,,XXK,,,,,,,,,,,LED LIGHT UNDER CANOPY S | NSL-UCAN-V1-50W-XXK-SMD-PH-CN-IP65 | L 285 W 95 | 50 | 5500 | 605.0 | IP65,1,NSL-UCAN-V1-50W-XXK-SMD-PH-CN-IP65,voltage,True
1135,LED LIGHT UNDER CANOPY S,canopy_light,,NSL-UCAN-V1-100W-XXK-SMD-TD-CN-IP65,False,847.0,,L 290 W 190,,,,,,,100.0,,,,11000.0,IP65,,,,XXK,,,,,,,,,,,LED LIGHT UNDER CANOPY S | NSL-UCAN-V1-100W-XXK-SMD-TD-CN-IP65 | L 290 W 190 | 100 | 11000 | 847.0 | IP65,1,NSL-UCAN-V1-100W-XXK-SMD-TD-CN-IP65,voltage,True
1136,LED LIGHT UNDER CANOPY S,canopy_light,,NSL-UCAN-V1-100W-XXK-SMD-PH-CN-IP65,False,847.0,,L 290 W 190,,,,,,,100.0,,,,11000.0,IP65,,,,XXK,,,,,,,,,,,LED LIGHT UNDER CANOPY S | NSL-UCAN-V1-100W-XXK-SMD-PH-CN-IP65 | L 290 W 190 | 100 | 11000 | 847.0 | IP65,1,NSL-UCAN-V1-100W-XXK-SMD-PH-CN-IP65,voltage,True
1137,LED LIGHT UNDER CANOPY S,canopy_light,,NSL-UCAN-V1-150W-XXK-SMD-TD-CN-IP65,False,1001.0,,L 290 W 278,,,,,,,150.0,,,,16500.0,IP65,,,,XXK,,,,,,,,,,,LED LIGHT UNDER CANOPY S | NSL-UCAN-V1-150W-XXK-SMD-TD-CN-IP65 | L 290 W 278 | 150 | 16500 | 1001.0 | IP65,1,NSL-UCAN-V1-150W-XXK-SMD-TD-CN-IP65,voltage,True
1138,LED LIGHT UNDER CANOPY S,canopy_light,,NSL-UCAN-V1-150W-XXK-SMD-PH-CN-IP65,False,1001.0,,L 290 W 278,,,,,,,150.0,,,,16500.0,IP65,,,,XXK,,,,,,,,,,,LED LIGHT UNDER CANOPY S | NSL-UCAN-V1-150W-XXK-SMD-PH-CN-IP65 | L 290 W 278 | 150 | 16500 | 1001.0 | IP65,1,NSL-UCAN-V1-150W-XXK-SMD-PH-CN-IP65,voltage,True
1139,LED LIGHT UNDER CANOPY S,canopy_light,,DALI,True,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,DALI,اضافة 200 ريال,LED LIGHT UNDER CANOPY S | DALI | 200.0 | اضافة 200 ريال | DALI,7,DALI__7,dimensions;power;lumen;ip_rating;cct;voltage,True
1143,LED LIGHT UNDER CANOPY T,canopy_light,,NSL-UCAN-V2-100W-XXK-SMD-TD-CN-IP65,False,847.0,,L335 W335 H70,335.0,335.0,70.0,,,dimensions_raw,100.0,,,,11000.0,IP65,,,,XXK,,,,,,,,,,,LED LIGHT UNDER CANOPY T | NSL-UCAN-V2-100W-XXK-SMD-TD-CN-IP65 | L335 W335 H70 | 100 | 11000 | 847.0 | IP65,1,NSL-UCAN-V2-100W-XXK-SMD-TD-CN-IP65,voltage,True
1144,LED LIGHT UNDER CANOPY T,canopy_light,,NSL-UCAN-V2-100W-XXK-SMD-PH-CN-IP65,False,847.0,,L335 W335 H70,335.0,335.0,70.0,,,dimensions_raw,100.0,,,,11000.0,IP65,,,,XXK,,,,,,,,,,,LED LIGHT UNDER CANOPY T | NSL-UCAN-V2-100W-XXK-SMD-PH-CN-IP65 | L335 W335 H70 | 100 | 11000 | 847.0 | IP65,1,NSL-UCAN-V2-100W-XXK-SMD-PH-CN-IP65,voltage,True
1145,LED LIGHT UNDER CANOPY T,canopy_light,,DALI,True,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,DALI,اضافة 200 ريال,LED LIGHT UNDER CANOPY T | DALI | 200.0 | اضافة 200 ريال | DALI,8,DALI__8,dimensions;power;lumen;ip_rating;cct;voltage,True
1149,LED FLOOD LIGHT S,flood_light,,NSL-FLS-50W-XXK-SMD-TD-CN-IP65,False,450.0,,L150 W292 H225,150.0,292.0,225.0,,,dimensions_raw,50.0,,,,5500.0,IP65,,,,XXK,,,,,,,,,,,LED FLOOD LIGHT S | NSL-FLS-50W-XXK-SMD-TD-CN-IP65 | L150 W292 H225 | 50 | 5500 | 450.0 | IP65,1,NSL-FLS-50W-XXK-SMD-TD-CN-IP65,voltage,True
1150,LED FLOOD LIGHT S,flood_light,,NSL-FLS-50W-XXK-SMD-PH-CN-IP65,False,450.0,,L150 W292 H225,150.0,292.0,225.0,,,dimensions_raw,50.0,,,,5500.0,IP65,,,,XXK,,,,,,,,,,,LED FLOOD LIGHT S | NSL-FLS-50W-XXK-SMD-PH-CN-IP65 | L150 W292 H225 | 50 | 5500 | 450.0 | IP65,1,NSL-FLS-50W-XXK-SMD-PH-CN-IP65,voltage,True
1151,LED FLOOD LIGHT S,flood_light,,NSL-FLS-100W-XXK-SMD-TD-CN-IP65,False,650.0,,L240 W292 H225,240.0,292.0,225.0,,,dimensions_raw,100.0,,,,11000.0,IP65,,,,XXK,,,,,,,,,,,LED FLOOD LIGHT S | NSL-FLS-100W-XXK-SMD-TD-CN-IP65 | L240 W292 H225 | 100 | 11000 | 650.0 | IP65,1,NSL-FLS-100W-XXK-SMD-TD-CN-IP65,voltage,True
1152,LED FLOOD LIGHT S,flood_light,,NSL-FLS-100W-XXK-SMD-PH-CN-IP65,False,650.0,,L240 W292 H225,240.0,292.0,225.0,,,dimensions_raw,100.0,,,,11000.0,IP65,,,,XXK,,,,,,,,,,,LED FLOOD LIGHT S | NSL-FLS-100W-XXK-SMD-PH-CN-IP65 | L240 W292 H225 | 100 | 11000 | 650.0 | IP65,1,NSL-FLS-100W-XXK-SMD-PH-CN-IP65,voltage,True
1153,LED FLOOD LIGHT S,flood_light,,NSL-FLS-150W-XXK-SMD-TD-CN-IP65,False,750.0,,L340 W298 H278,340.0,298.0,278.0,,,dimensions_raw,150.0,,,,16500.0,IP65,,,,XXK,,,,,,,,,,,LED FLOOD LIGHT S | NSL-FLS-150W-XXK-SMD-TD-CN-IP65 | L340 W298 H278 | 150 | 16500 | 750.0 | IP65,1,NSL-FLS-150W-XXK-SMD-TD-CN-IP65,voltage,True
1154,LED FLOOD LIGHT S,flood_light,,NSL-FLS-150W-XXK-SMD-PH-CN-IP65,False,750.0,,L340 W298 H278,340.0,298.0,278.0,,,dimensions_raw,150.0,,,,16500.0,IP65,,,,XXK,,,,,,,,,,,LED FLOOD LIGHT S | NSL-FLS-150W-XXK-SMD-PH-CN-IP65 | L340 W298 H278 | 150 | 16500 | 750.0 | IP65,1,NSL-FLS-150W-XXK-SMD-PH-CN-IP65,voltage,True
1155,LED FLOOD LIGHT S,flood_light,,NSL-FLS-200W-XXK-SMD-TD-CN-IP65,False,900.0,,L485 W298 H278,485.0,298.0,278.0,,,dimensions_raw,200.0,,,,22000.0,IP65,,,,XXK,,,,,,,,,,,LED FLOOD LIGHT S | NSL-FLS-200W-XXK-SMD-TD-CN-IP65 | L485 W298 H278 | 200 | 22000 | 900.0 | IP65,1,NSL-FLS-200W-XXK-SMD-TD-CN-IP65,voltage,True
1156,LED FLOOD LIGHT S,flood_light,,NSL-FLS-200W-XXK-SMD-PH-CN-IP65,False,900.0,,L485 W298 H278,485.0,298.0,278.0,,,dimensions_raw,200.0,,,,22000.0,IP65,,,,XXK,,,,,,,,,,,LED FLOOD LIGHT S | NSL-FLS-200W-XXK-SMD-PH-CN-IP65 | L485 W298 H278 | 200 | 22000 | 900.0 | IP65,1,NSL-FLS-200W-XXK-SMD-PH-CN-IP65,voltage,True
1157,LED FLOOD LIGHT S,flood_light,,NSL-FLS-250W-XXK-SMD-TD-CN-IP65,False,1100.0,,L340 W298 H278,340.0,298.0,278.0,,,dimensions_raw,250.0,,,,27500.0,IP65,,,,XXK,,,,,,,,,,,LED FLOOD LIGHT S | NSL-FLS-250W-XXK-SMD-TD-CN-IP65 | L340 W298 H278 | 250 | 27500 | 1100.0 | IP65,1,NSL-FLS-250W-XXK-SMD-TD-CN-IP65,voltage,True
1158,LED FLOOD LIGHT S,flood_light,,NSL-FLS-250W-XXK-SMD-PH-CN-IP65,False,1100.0,,L150 W292 H225,150.0,292.0,225.0,,,dimensions_raw,250.0,,,,27500.0,IP65,,,,XXK,,,,,,,,,,,LED FLOOD LIGHT S | NSL-FLS-250W-XXK-SMD-PH-CN-IP65 | L150 W292 H225 | 250 | 27500 | 1100.0 | IP65,1,NSL-FLS-250W-XXK-SMD-PH-CN-IP65,voltage,True
1159,LED FLOOD LIGHT S,flood_light,,NSL-FLS-300W-XXK-SMD-TD-CN-IP65,False,1200.0,,L240 W292 H225,240.0,292.0,225.0,,,dimensions_raw,300.0,,,,33000.0,IP65,,,,XXK,,,,,,,,,,,LED FLOOD LIGHT S | NSL-FLS-300W-XXK-SMD-TD-CN-IP65 | L240 W292 H225 | 300 | 33000 | 1200.0 | IP65,1,NSL-FLS-300W-XXK-SMD-TD-CN-IP65,voltage,True
1160,LED FLOOD LIGHT S,flood_light,,NSL-FLS-300W-XXK-SMD-PH-CN-IP65,False,1200.0,,L340 W298 H278,340.0,298.0,278.0,,,dimensions_raw,300.0,,,,33000.0,IP65,,,,XXK,,,,,,,,,,,LED FLOOD LIGHT S | NSL-FLS-300W-XXK-SMD-PH-CN-IP65 | L340 W298 H278 | 300 | 33000 | 1200.0 | IP65,1,NSL-FLS-300W-XXK-SMD-PH-CN-IP65,voltage,True
1161,LED FLOOD LIGHT S,flood_light,,NSL-FLS-350W-XXK-SMD-TD-CN-IP65,False,1400.0,,L150 W292 H225,150.0,292.0,225.0,,,dimensions_raw,350.0,,,,38500.0,IP65,,,,XXK,,,,,,,,,,,LED FLOOD LIGHT S | NSL-FLS-350W-XXK-SMD-TD-CN-IP65 | L150 W292 H225 | 350 | 38500 | 1400.0 | IP65,1,NSL-FLS-350W-XXK-SMD-TD-CN-IP65,voltage,True
